gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-1.1898623704861175,1,1,0.6843643942828465,-0.8840240090531643,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,1,0,-0.9516816739185228,1,1,-1.4461520000634926,-0.915535867708351,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0.6364125111626608,1,1,1.1728400721983174,1.126898394869461,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,-0.3288372561947197,1,1,1.1182271637077867,0.019648712086676692,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.758573602322752,1,1,-1.3564149620545218,-0.46914699065465576,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,-1.2774445836787656,1,1,0.5081212721318681,-0.9704631410758002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,-0.30015585439803716,1,1,0.356897745116751,-0.1670690462796159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.055833672077855064,1,1,0.5214156481331973,0.06589759389453298,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-0.5444780367182193,1,1,1.0349109211845293,-0.2214007227069361,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,-0.9924020376385531,1,1,0.1774236690988095,-0.7625336315329988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-0.015113308357824713,1,1,0.4815325201292102,0.1497444075771332,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,0,0,0.7178532386027215,1,0,-1.4827115340671475,-0.5694278680556292,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,0.8581667657405079,1,0,-1.4693370939697217,-0.5234858581520362,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-0.13727439951791576,1,1,0.6693155811479823,0.10432462610581666,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1.2879383306831464,1,1,0.9335413041743955,1.6328249067901226,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,0.14776814652229667,1,1,1.1429277261953275,0.5893611268301029,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,1,1.2064976032430856,1,0,-1.4876969250676457,-0.45425706715143155,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.22920887396235737,1,0,-1.4860351280674797,-0.6786426995585372,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0.06063396596360793,0,0,-0.2546870422094507,-0.1605158739391115,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-1.2774445836787656,1,1,-1.4760643460664828,-0.9968017613170591,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,-0.6130598321811436,1,1,0.9676514276750474,-0.31223473494293563,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,0.8400143297628127,1,0,0.9684390411778845,1.2130173005829235,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787656,0,1,-0.9742016520163136,-0.990139899245987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.748079855318371,1,1,1.1894580421999785,-0.38126335326673705,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,0,0.21065960910213194,-0.9744117281973961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,-0.7888002190384014,0,0,-1.150352134033923,-0.8371597222165652,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.1657772395230555,1,1,0.48651791112970877,1.1209644846141023,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
0,0,1,1,1.5480617324553925,1,0,0.9590887544431762,1.8849035342803417,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,-0.8295205827584317,1,1,0.4499583771260538,-0.6046342649610303,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1960038562387048,0,0,-1.181926277037079,-0.9623233162273711,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.2172753160548107,1,1,1.1867086348629825,1.7022296748691514,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,0.6364125111626608,1,1,0.464914550127549,0.6188542049394521,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,-1.1960038562387048,1,1,0.5829021371393436,-0.9111902159600027,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,0,-0.5238546649712943,-0.9841618706987666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,-0.7073594915983407,1,1,-1.504314895069307,-0.9000062289731366,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,1.6137012404433893,1,0,0.12092257109316168,1.1363176501818713,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,1.5322605130033284,1,0,-1.4943441130683104,-0.39749888467173405,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,1,0,1.014064325331888,0,1,-0.6576817252506605,0.13883040138053598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1.4915401492832983,0,1,-0.13167057293208934,0.8751594215082842,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,1,1,0.758573602322752,1,0,-1.502653098069141,-0.5263242969070365,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.0536270175958709,1,0,0.31550607355673643,-0.7875169636450772,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,1.4915401492832983,1,0,0.31036742911209936,1.2138114298364289,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
0,0,1,1,1.2879383306831464,1,1,1.5517297882361936,2.200274376711513,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,1,-0.38159658183809786,1,0,-1.4577845790646555,-0.8054827886600765,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,0.18848851024232702,1,1,1.1728400721983174,0.675369736813912,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.559361141418495,1,1,0.4385785141816347,-0.36230106434617904,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,-0.055833672077855064,1,0,1.1063681921916724,0.35399003974950743,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,-0.18765641737683247,1,1,0.3877245838962521,-0.09523936302834629,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,-0.6666391278783103,1,0,0.28211688010927544,-0.47823535877810514,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.8777629614641529,1,1,0.5243053380887769,-0.6188926918564013,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.3286586944031769,0,0,-0.15992112193491323,0.724142508466695,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,0,-1.2367242199587352,0,1,-1.1420431490330922,-0.97108079716186,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.1253606461818929,1,1,1.3221187993397752,0.37560863081215456,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,1.0843365120829946,1,1,1.3755793062185846,1.7543487417223624,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,0.18848851024232702,1,0,-1.2733251120462157,-0.6035974851022874,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2774445836787656,1,0,-1.4577845790646555,-0.9965591107118213,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,-0.015113308357824713,0,0,-0.47067716096597834,-0.27630593692845457,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,1,1,0.5956921474426305,1,0,-0.3493659799538514,0.11403065031532576,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.3436262685141016,1,1,1.3069248478521374,1.970988563514258,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,0,0,-0.13727439951791576,1,0,-1.4876969250676457,-0.7413789105854551,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,1,0,0,0.14776814652229667,1,1,0.8670694241677506,0.40013777303653697,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,-0.0965540357978854,1,0,-0.49394231896830415,-0.3696161242153261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,-0.6666391278783103,1,0,-1.4827115340671475,-0.8551820444419492,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,1,0,0,-0.12567424818583073,1,1,1.181618546737956,0.25878389191248574,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.7888002190384014,1,1,-1.4744025490663168,-0.8904987370770039,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,0,0.7992939660427822,1,1,1.3406815692150957,1.3661960099257215,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,0.758573602322752,1,0,1.4187860282229037,1.5005362086436995,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,-0.056579503455144446,1,0,0.6596796101003757,0.170769313839658,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.0331224013585834,1,1,0.34526516611558833,-0.7741588014384789,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.9924020376385531,1,0,-0.12834697893175703,-0.7622689217818303,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,-0.8295205827584317,1,1,-1.3082228490497045,-0.8676895801846575,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,-0.9588047113353879,1,1,-1.5005762634873923,-0.937525141528666,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.0396412265521005,1,0,-0.6492297523261168,-0.8632796833225218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1.125056875803025,1,0,1.2093996062019723,1.6710534066880298,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
1,1,0,0,-0.4934652226805002,1,1,0.8593727425886671,-0.22378083677639327,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0.3106496014024181,1,1,0.8903345821700764,0.6149497361097178,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,-0.38159658183809786,1,1,0.2954112561106046,-0.28102659415762493,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,1,0,0,-0.983895620835317,0,1,-1.0619647177098894,-0.8870217040291707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,1.6137012404433893,1,0,1.116338974192669,2.0513530825333404,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1,0,1,1,1.6137012404433893,1,0,-1.3447823830533592,-0.2808060026983179,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.35136996512244845,1,1,0.5247392421335293,0.4341970943535417,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,-1.0240847674065978,1,1,0.591753356993114,-0.735438464239052,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.5549717837226001,1,0,-0.2612907389450469,0.1236925562329735,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,-1.231019528888658,1,1,-0.6643420953057755,-0.9606005878770905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,-0.9924020376385531,0,1,-0.8728320350061801,-0.8598365242333275,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,1,-0.1779947632379461,0,1,-0.9592454790148186,-0.5762220850022856,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0.6364125111626608,1,1,-1.4860351280674797,-0.5487143300266996,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,-1.0738427650786138,1,1,0.6244470621434968,-0.7950929309267156,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0.10704778280226633,1,1,-1.2965902700485417,-0.6164138488880255,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,1.0843365120829946,1,1,1.5085230662318745,1.8389896846584681,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,0.6771328748826912,1,0,0.4831943171293762,0.715914447034543,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,1.1657772395230555,1,1,-1.5076384890696393,-0.4840589733038106,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.090424912636812,1,0,0.3499742915779196,-0.8358440397483555,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.26992923768238775,0,0,-0.7847567939973756,-0.2553718074402179,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,1,-0.0965540357978854,1,0,0.574593152138513,0.12814850371097536,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1.5729808767233588,1,0,0.8504514541660894,1.7848124222526627,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,1,0,1.6137012404433893,1,0,1.6747027662484868,2.6779651818408756,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,0,0,0.758573602322752,1,0,0.6194616711429987,0.8248866279322132,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1.4100994218432374,1,0,-1.2783105030467143,-0.2606660024635865,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,-1.0292874446668037,1,1,1.244842237819077,-0.6935372256357091,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,0.6496414365889454,1,1,1.0931463912894537,1.0735226258206438,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.003996151993240882,1,1,1.376008370762437,0.4877382228205649,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-0.6121833394184915,1,0,1.0859705383040137,-0.2424238292773614,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-1.1145631287986442,1,1,-0.5105602889699654,-0.9031827459871578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.1960038562387048,1,1,1.222693982203301,-0.8741529099423534,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,0,1,1.5729808767233588,1,1,0.6875953481498096,1.6540899234673196,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,0.22920887396235737,1,0,0.47156173812821356,0.25712832996779295,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,1,1,0,-0.6666391278783103,1,1,0.684271754149477,-0.3990871431787446,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0.880734693482843,1,1,0.17077648109814536,0.7074657941430841,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1,1,1,0,0.5733475243823639,1,1,1.1901658585961792,1.0970046888259708,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,0.9169747330388747,1,1,1.3121700282772637,1.5251205786001436,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,0,0,-1.0331224013585834,1,1,-0.17487729493640844,-0.822269798713341,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,-1.1552834925186746,1,0,-1.4860351280674797,-0.9690292965903046,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,1,0,0.06632741908223598,1,0,0.22561578210362715,0.06512552378695839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,-0.13727439951791576,1,1,0.5114448661322006,-0.006390227320379013,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.9516816739185228,1,1,0.32864719611392706,-0.6953855913199404,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,1,0,1.369379058123207,1,1,1.2075732963097623,2.034061399083333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,1,1,-0.7073594915983407,1,0,-1.4760643460664828,-0.857564432202465,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,1,-1.2367242199587352,1,1,-0.11837619693076015,-0.9502128451114156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,1.4508197855632678,1,1,0.2721460981082788,1.1795094579141865,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,0.3448128079387384,-0.9726309421026376,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.5322605130033284,1,0,0.48651791112970877,1.433476405014364,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0,1,1,0.7992939660427822,1,0,-1.5093002860698053,-0.55061141657674,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-1.2774445836787656,1,0,-1.5142856770703037,-0.9973091216734653,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.0687755449854093,0,0,-1.3410759423176724,-0.9319369787421778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1.4508197855632678,1,0,1.5617005702371902,2.3080774228748564,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,1,0.5549717837226001,1,0,-1.479387940066815,-0.612972622122836,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,0,-0.5851984004382496,1,1,0.9950277931805424,-0.2610851262362699,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.8702409464784621,1,0,-0.3643221529553466,-0.718327103087871,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,1,0,0,1.369379058123207,1,1,0.5214156481331973,1.2991141471504555,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,-0.7073594915983407,1,1,-0.1698919039359101,-0.6232301249806126,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.1552834925186746,1,1,0.6942425361504742,-0.8638733479386459,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.27661021846742045,1,1,0.8097997002775644,-0.005710925302031451,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,1,0,-1.179423369764765,1,0,0.40426096174480375,-0.8960072474661966,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.32648426951181786,1,1,0.8031413375932205,-0.052999898045322874,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,-1.0903585802239366,1,1,0.9864034004887852,-0.7765422797094801,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1.4915401492832983,1,1,1.1528985081963241,2.0858535867689594,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.9924020376385531,1,1,1.1595456961969886,-0.6437892489880273,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.8295205827584317,1,0,-1.4976677070686424,-0.9085651775942493,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,-0.748079855318371,1,0,-1.4960059100684764,-0.8692998978375988,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,0,-0.6994370225283646,1,1,0.06990993062868006,-0.5378095672413419,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-1.2367242199587352,1,1,0.36354493311741554,-0.9223080255090769,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.249095373883366,1,0,0.17105022616751167,-0.9517478235389962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1960038562387048,1,1,-1.4710789550659844,-0.971830808123504,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.14487320270779305,1,1,0.8479705984580982,0.19681468051785078,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.9417668704765011,1,0,-1.3476059985547175,-0.440252573994098,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1,1,0,-1.2595369120326978,1,1,0.32015550820782523,-0.9603251323605642,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.22920887396235737,1,1,-1.479387940066815,-0.646326050770058,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,1,1.6137012404433893,1,0,1.3739175092184182,2.372534247284369,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,0,1,0,0.14776814652229667,1,1,0.9584682591768874,0.47926392948996693,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,-0.3408762181180675,1,1,1.2060760122016398,0.04944147103022905,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.5851852059823492,1,1,1.381394922637407,-0.16707568775801535,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,-0.9272749876448123,1,1,0.9531994808288835,-0.6013594853976664,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,1.4508197855632678,1,1,1.1778254631988159,2.0170511106110984,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,-0.6385186579827569,-0.985683951767985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2774445836787656,0,0,-0.9874960280176428,-0.9903163724134325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,-1.2367242199587352,1,1,0.4931650991303729,-0.9197271054351845,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.1552834925186746,1,0,-1.5209328650709681,-0.9709705014322064,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2746977748223134,1,0,-1.4707426634688072,-0.9961939486952535,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,1,0,-1.2681213441008756,1,1,1.1968158242800242,-0.9509002971012439,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-0.8295205827584317,1,1,-1.4843733310673135,-0.9032489234249499,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.14776814652229667,1,1,0.19736523310080326,0.10244959870170696,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
1,0,0,0,-0.38159658183809786,1,0,-1.4727407520661506,-0.7935267315656358,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,-0.055833672077855064,1,1,1.3107692232121058,0.4251749036678843,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.1960038562387048,1,0,0.4815325201292102,-0.8877192846897354,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,-1.486406837637259,-0.9969390503666988,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
